zone_id,zone_name,id,plain_name,level,race,class_name,hp_dice,hp_avg,damage_dice,damage_avg,hit_roll,armor_class,attacks_per_round,dpr_avg
10,The Repository (I),4,a badger,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
10,The Repository (I),14,an ebony raven,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
10,The Repository (I),16,a seaside falcon,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,11,0,2,62.0
10,The Repository (I),24,a tortoise,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,11,-3,1,31.0
10,The Repository (I),34,a gray manatee,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
10,The Repository (I),35,a dark lamprey,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
23,South Caelia Forests and Mountains,37,a water sprite,30,FAERIE_SEELIE,Sorcerer,50d12+733,1058.0,9d4+6,28.5,20,0,2,57.0
23,South Caelia Forests and Mountains,47,a suspicious soldier,30,ORC,Warrior,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
52,the Lava Tunnels,23,the high fire priest,30,HUMAN,Cleric,50d12+733,1058.0,9d4+6,28.5,10,0,1,28.5
55,Combat in Eldoria,12,the Black Legion quartermaster,30,HUMAN,Warrior,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
55,Combat in Eldoria,24,the quartermaster of the 3rd Eldorian Guard,30,HUMAN,Warrior,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
60,"Anduin, the poor sector",18,a burly guard,30,HUMAN,Warrior,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
61,"Anduin, the Dwarven Sector",71,the dwarven postmaster,30,DWARF,,50d12+1233,1558.0,20d14+6,156.0,11,0,1,156.0
73,the Northern Swamps,2,the Bile Rot,30,OTHER,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
85,Cathedral of Betrayal,24,a traveling pilgrim,30,HUMAN,,50d12+733,1058.0,10d4+6,31.0,20,0,1,31.0
103,Phoenix Feather Hot Springs,5,Liada Delamon,30,HUMAN,Paladin,50d12+733,1058.0,11d4+7,34.5,12,0,1,34.5
117,the Blue-Fog Trail,3,the Mud Beast,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
117,the Blue-Fog Trail,4,the Moss Beast,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
117,the Blue-Fog Trail,103,a slender temple guard,30,OTHER,Warrior,50d12+733,1058.0,11d4+7,34.5,12,0,1,34.5
123,The Sacred Megalith,14,a Seelie faerie,30,FAERIE_SEELIE,Sorcerer,50d12+733,1058.0,9d4+6,28.5,10,0,1,28.5
123,The Sacred Megalith,16,an Unseelie faerie,30,FAERIE_UNSEELIE,Sorcerer,50d12+733,1058.0,9d4+6,28.5,10,0,1,28.5
123,The Sacred Megalith,22,a faerie dragon,30,DRAGON_GAS,Sorcerer,50d12+733,1058.0,9d4+6,28.5,10,0,1,28.5
125,The Tower in the Wastes (1 of 2),0,a young blue dragon,30,DRAGON_LIGHTNING,Sorcerer,50d12+733,1058.0,9d4+6,28.5,20,0,1,28.5
125,The Tower in the Wastes (1 of 2),6,the Silent One,30,HALFLING,Warrior,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
125,The Tower in the Wastes (1 of 2),10,a two-headed rat,30,ANIMAL,Warrior,50d12+733,1058.0,11d4+7,34.5,12,0,1,34.5
125,The Tower in the Wastes (1 of 2),17,a worker ant,30,OTHER,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
160,Mystwatch,17,a charred sentry,30,HUMAN,Warrior,50d12+733,1058.0,11d4+7,34.5,12,0,2,69.0
162,Gothra Pyramid,2,the holy cat,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,20,0,1,31.0
237,Drow City of Dheduu,26,the guardian,30,OTHER,,50d12+733,1058.0,10d4+6,31.0,20,0,1,31.0
238,Dargentan's Lair,7,a giant hawk,30,ANIMAL,Warrior,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
300,Ogakh,45,a drunken soldier,30,ORC,Warrior,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
300,Ogakh,50,a bedraggled mercenary,30,HUMAN,Warrior,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
324,South Caelia Highlands,7,a gypsy guard,30,HUMAN,Warrior,50d12+733,1058.0,11d4+7,34.5,20,10,1,34.5
324,South Caelia Highlands,11,a tower guard,30,HUMAN,Warrior,50d12+733,1058.0,11d4+7,34.5,15,10,1,34.5
370,Minithawkin Mines,9,the messenger,30,HUMAN,Thief,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
430,Demise Keep,20,a dying knight,30,HUMAN,Paladin,50d12+358,683.0,11d4+7,34.5,12,0,1,34.5
470,Graveyard Surface,1,the Undead Lord,30,HUMAN,Paladin,50d12+733,1058.0,11d4+7,34.5,12,0,1,34.5
470,Graveyard Surface,2,a Greater Zombie,30,HUMAN,Warrior,50d12+733,1058.0,11d4+7,34.5,12,0,1,34.5
470,Graveyard Surface,3,an Evil Ghast,30,HUMAN,,50d12+733,1058.0,10d4+6,31.0,20,0,1,31.0
470,Graveyard Surface,13,a Revenant,30,HUMAN,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
470,Graveyard Surface,17,the Bone Guard,30,HUMANOID,Warrior,50d12+733,1058.0,11d4+7,34.5,12,0,1,34.5
490,Griffin Isle,6,a bat,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
510,Nordus,24,an Astral Demon,30,DEMON,,50d12+733,1058.0,10d4+7,32.0,20,0,2,64.0
510,Nordus,26,the phoenix,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,20,-5,1,31.0
511,The Long Road to Nordus,0,a swamp beast,30,ANIMAL,Warrior,50d12+733,1058.0,11d4+7,34.5,12,0,1,34.5
550,Technitzitlan Outside and Pyramid,8,a Leopard Knight,30,HUMANOID,Warrior,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
550,Technitzitlan Outside and Pyramid,9,a Leopard Knight,30,HUMAN,Warrior,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
550,Technitzitlan Outside and Pyramid,10,a Leopard Shaman,30,HUMANOID,Sorcerer,50d12+733,1058.0,9d4+6,28.5,20,0,1,28.5
550,Technitzitlan Outside and Pyramid,11,a Leopard Shaman,30,HUMANOID,Cryomancer,50d12+733,1058.0,9d4+6,28.5,20,0,1,28.5
580,Odaishyozen,3,the Chajin,30,HUMANOID,Cleric,50d12+733,1058.0,9d4+6,28.5,10,0,1,28.5
580,Odaishyozen,8,the Emperor,30,HUMANOID,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
580,Odaishyozen,25,a courtesan,30,HUMANOID,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
586,the Beachhead,2,a Settler man,30,HUMANOID,Ranger,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
586,the Beachhead,3,a healer,30,HUMANOID,Cleric,50d12+733,1058.0,9d4+6,28.5,10,0,1,28.5
586,the Beachhead,4,a spurlacht,30,GOBLIN,Warrior,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
586,the Beachhead,5,a sailor,30,HUMANOID,Warrior,50d12+733,1058.0,11d4+7,34.5,12,0,1,34.5
586,the Beachhead,6,a Man O' War,30,ANIMAL,Warrior,50d12+733,1058.0,11d4+7,34.5,12,0,1,34.5
586,the Beachhead,7,a giant horsefish,30,ANIMAL,Warrior,50d12+733,1058.0,11d4+7,34.5,12,0,1,34.5
586,the Beachhead,8,a narwhal,30,ANIMAL,,50d12+733,1058.0,10d4+6,31.0,11,0,1,31.0
587,the Dancing Dolphin Inn,4,a traveling bard,30,HUMANOID,Bard,50d12+733,1058.0,9d4+6,28.5,20,0,1,28.5
590,Sacred Haven,9,Lewish,30,HUMAN,Paladin,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
590,Sacred Haven,20,the treasure keeper,30,HUMANOID,Warrior,50d12+733,1058.0,11d4+7,34.5,20,0,1,34.5
625,The Rhell Forest,8,a dire wolf,30,ANIMAL,Ranger,50d12+1733,2058.0,11d5+8,41.0,15,0,1,41.0
237,Drow City of Dheduu,22,a drow shrine maiden,31,DROW,Diabolist,6d12+40,79.0,8d4+5,25.0,20,0,1,25.0
237,Drow City of Dheduu,27,a weapons student,31,DROW,Warrior,6d12+40,79.0,10d4+7,32.0,20,0,1,32.0
510,Nordus,3,a common child,31,HUMAN,,6d12+40,79.0,10d4+7,32.0,20,0,1,32.0
510,Nordus,23,a common child,31,HUMAN,,6d12+40,79.0,10d4+7,32.0,20,0,1,32.0
580,Odaishyozen,1,the gatekeeper,31,HUMANOID,,6d12+40,79.0,10d4+7,32.0,11,0,1,32.0
123,The Sacred Megalith,19,a gorgon,32,OGRE,,12d12+85,163.0,12d4+8,38.0,12,0,1,38.0
125,The Tower in the Wastes (1 of 2),11,a sentient moss,32,PLANT,,12d12+85,163.0,9d4+8,30.5,10,0,1,30.5
125,The Tower in the Wastes (1 of 2),20,a dancing sword,32,OTHER,,12d12+85,163.0,11d4+5,32.5,2,0,2,65.0
160,Mystwatch,18,a charred warlord,32,HUMAN,Warrior,12d12+85,163.0,12d4+8,38.0,12,0,1,38.0
238,Dargentan's Lair,5,an ice mephit,32,DEMON,,12d12+85,163.0,11d4+7,34.5,20,0,1,34.5
411,Sea's Lullaby,19,the Uaine Witch,32,HUMANOID,Sorcerer,12d12+85,163.0,9d4+6,28.5,20,0,1,28.5
481,Fiery Island,4,a dancing flame,32,OTHER,,12d12+85,163.0,11d4+7,34.5,11,0,1,34.5
481,Fiery Island,8,a swirling smoke daemon,32,DEMON,,12d12+85,163.0,11d4+7,34.5,12,0,1,34.5
481,Fiery Island,29,a stone statue,32,HUMANOID,,12d12+85,163.0,11d4+7,34.5,11,0,1,34.5
490,Griffin Isle,12,the wrecker,32,GNOME,,12d12+85,163.0,9d4+6,28.5,10,0,1,28.5
490,Griffin Isle,15,the wood dwarf,32,DWARF,,12d12+85,163.0,11d4+7,34.5,11,0,1,34.5
510,Nordus,1,a Liquid Statue,32,OTHER,,12d12+85,163.0,11d4+7,34.5,20,0,1,34.5
510,Nordus,18,a common child,32,HUMAN,,12d12+85,163.0,11d4+7,34.5,20,0,1,34.5
510,Nordus,21,a Liquid Statue,32,OTHER,,12d12+85,163.0,11d4+7,34.5,20,0,1,34.5
530,the Sunken Castle,11,the witch,32,HUMANOID,Sorcerer,12d12+85,163.0,9d4+6,28.5,20,0,1,28.5
590,Sacred Haven,13,Rylee,32,HUMAN,Cleric,12d12+85,163.0,9d4+6,28.5,20,0,1,28.5
590,Sacred Haven,37,a shadowy figure,32,DUERGAR,Assassin,12d12+85,163.0,11d4+7,34.5,11,0,1,34.5
23,South Caelia Forests and Mountains,27,an elven maiden,33,ELF,Ranger,19d12+128,251.5,9d4+6,28.5,20,0,1,28.5
123,The Sacred Megalith,12,a captivating nymph,33,ELF,Sorcerer,19d12+128,251.5,8d4+6,26.0,10,0,1,26.0
123,The Sacred Megalith,13,a forest dryad,33,NYMPH,Druid,19d12+128,251.5,8d4+5,25.0,3,0,1,25.0
237,Drow City of Dheduu,11,the Archmage of Dheduu,33,DROW,Sorcerer,19d12+128,251.5,8d4+6,26.0,20,0,1,26.0
237,Drow City of Dheduu,20,the prison guard,33,DROW,Warrior,19d12+128,251.5,11d4+7,34.5,20,0,1,34.5
481,Fiery Island,0,a fire salamander,33,ANIMAL,,19d12+128,251.5,11d4+7,34.5,11,0,2,69.0
481,Fiery Island,3,a creeping shadow,33,DEMON,,19d12+128,251.5,11d4+8,35.5,12,0,1,35.5
490,Griffin Isle,20,the leprous outcast,33,HUMAN,,19d12+128,251.5,11d4+7,34.5,11,0,1,34.5
510,Nordus,19,a Liquid Statue,33,OTHER,,19d12+128,251.5,11d4+7,34.5,20,0,1,34.5
238,Dargentan's Lair,6,a cloud mephit,34,DEMON,,26d12+173,342.0,11d4+8,35.5,20,0,1,35.5
481,Fiery Island,6,an ash daemon,34,DEMON,Assassin,26d12+173,342.0,11d4+8,35.5,12,0,1,35.5
490,Griffin Isle,16,the severed arm,34,HUMANOID,,26d12+173,342.0,11d4+7,34.5,12,0,1,34.5
510,Nordus,0,a common man,34,HUMAN,,26d12+173,342.0,11d4+7,34.5,20,0,1,34.5
580,Odaishyozen,7,the Sea Serpent,34,ANIMAL,,26d12+173,342.0,11d4+7,34.5,12,0,1,34.5
10,The Repository (I),5,a timber wolf,35,ANIMAL,,43d12+290,569.5,12d4+7,37.0,12,0,1,37.0
10,The Repository (I),17,a buzzard,35,ANIMAL,,43d12+290,569.5,12d4+7,37.0,12,0,1,37.0
23,South Caelia Forests and Mountains,21,the guard captain,35,HUMAN,Warrior,43d12+290,569.5,13d4+8,40.5,20,0,1,40.5
23,South Caelia Forests and Mountains,28,a plant elemental,35,PLANT,Warrior,43d12+290,569.5,12d4+7,37.0,20,0,1,37.0
23,South Caelia Forests and Mountains,38,a forest sprite,35,FAERIE_SEELIE,Cleric,43d12+290,569.5,10d4+6,31.0,20,0,2,62.0
28,the Blue-Fog River and Lake,1,the Blue Alligator,35,ANIMAL,,43d12+290,569.5,12d4+7,37.0,20,0,1,37.0
28,the Blue-Fog River and Lake,2,the Blue-Fog Pirate,35,HUMANOID,Mercenary,43d12+290,569.5,13d4+8,40.5,20,0,1,40.5
28,the Blue-Fog River and Lake,3,the Blue-Fog Pirate,35,HUMANOID,Mercenary,43d12+290,569.5,13d4+8,40.5,20,0,1,40.5
28,the Blue-Fog River and Lake,5,the Blue Wave,35,OTHER,,43d12+290,569.5,12d4+7,37.0,20,0,1,37.0
61,"Anduin, the Dwarven Sector",1,a dwarven guard,35,DWARF,Warrior,50d12+744,1069.0,23d14+8,180.5,13,0,1,180.5
61,"Anduin, the Dwarven Sector",2,a dwarven guard,35,DWARF,Warrior,50d12+744,1069.0,23d14+8,180.5,13,0,1,180.5
61,"Anduin, the Dwarven Sector",4,a dwarven mercenary,35,DWARF,Mercenary,43d12+290,569.5,13d4+8,40.5,20,0,1,40.5
103,Phoenix Feather Hot Springs,6,Osnys,35,HUMANOID,Pyromancer,43d12+290,569.5,10d4+6,31.0,11,0,1,31.0
117,the Blue-Fog Trail,1,the Mist Traveler,35,HUMANOID,Thief,43d12+290,569.5,12d4+7,37.0,12,0,1,37.0
117,the Blue-Fog Trail,50,a mild mannered merchant,35,HUMANOID,,43d12+290,569.5,12d4+7,37.0,12,0,1,37.0
123,The Sacred Megalith,11,a unicorn,35,ANIMAL,Paladin,43d12+290,569.5,13d4+8,40.5,13,0,1,40.5
123,The Sacred Megalith,15,a manticore,35,ANIMAL,Warrior,43d12+290,569.5,13d4+8,40.5,13,0,1,40.5
123,The Sacred Megalith,17,a grey render,35,OGRE,Warrior,43d12+290,569.5,26d4+19,84.0,15,0,1,84.0
160,Mystwatch,5,the guard,35,HUMAN,,43d12+290,569.5,12d4+7,37.0,12,0,1,37.0
160,Mystwatch,19,a charred blacksmith,35,HUMAN,Warrior,43d12+290,569.5,13d4+8,40.5,13,0,2,81.0
237,Drow City of Dheduu,35,the drow alchemist,35,DROW,Sorcerer,43d12+290,569.5,9d4+6,28.5,20,0,1,28.5
370,Minithawkin Mines,7,a dwarven miner,35,DWARF,Warrior,43d12+290,569.5,13d4+8,40.5,13,0,1,40.5
370,Minithawkin Mines,8,a troll miner,35,TROLL,Berserker,43d12+290,569.5,14d4+9,44.0,15,0,1,44.0
470,Graveyard Surface,8,an Evil Haunt,35,HUMAN,,43d12+290,569.5,12d4+7,37.0,12,0,1,37.0
481,Fiery Island,1,a fire sprite,35,DEMON,,43d12+290,569.5,12d4+7,37.0,13,0,1,37.0
481,Fiery Island,32,a fire sprite,35,OTHER,,43d12+290,569.5,12d4+7,37.0,12,0,1,37.0
490,Griffin Isle,0,the crystal crab,35,ANIMAL,,43d12+290,569.5,12d4+7,37.0,12,0,1,37.0
490,Griffin Isle,7,the shepherd druid,35,HUMAN,Druid,43d12+290,569.5,10d4+6,31.0,11,0,1,31.0
490,Griffin Isle,38,the cult member,35,HUMAN,,43d12+290,569.5,14d4+7,42.0,20,0,1,42.0
490,Griffin Isle,39,the cult member,35,HUMAN,,43d12+290,569.5,12d4+7,37.0,20,0,1,37.0
510,Nordus,2,a common woman,35,HUMAN,,43d12+290,569.5,12d4+7,37.0,20,0,1,37.0
510,Nordus,16,a common man,35,HUMAN,,43d12+290,569.5,12d4+7,37.0,20,0,1,37.0
510,Nordus,20,a common man,35,HUMAN,,43d12+290,569.5,12d4+7,37.0,20,0,1,37.0
511,The Long Road to Nordus,1,a glowing lizard,35,ANIMAL,Warrior,43d12+290,569.5,13d4+8,40.5,13,0,1,40.5
530,the Sunken Castle,5,a giant spider,35,ANIMAL,,43d12+290,569.5,12d4+7,37.0,20,0,1,37.0
530,the Sunken Castle,6,a lizard man,35,HUMANOID,,43d12+290,569.5,12d4+7,37.0,20,0,1,37.0
580,Odaishyozen,6,Yajiro,35,HUMANOID,Sorcerer,43d12+290,569.5,10d4+6,31.0,11,0,1,31.0
580,Odaishyozen,12,the wizard's oni,35,DEMON,,43d12+290,569.5,12d4+7,37.0,13,0,1,37.0
580,Odaishyozen,30,the samurai master,35,HUMANOID,Warrior,43d12+290,569.5,13d4+11,43.5,5,0,1,43.5
580,Odaishyozen,150,a wizened fishmonger,35,HUMAN,Hunter,47d12+314,619.5,12d4+7,37.0,12,0,1,37.0
586,the Beachhead,1,the Lighthouse Keeper,35,HUMANOID,Shaman,43d12+290,569.5,10d4+6,31.0,11,0,1,31.0
590,Sacred Haven,28,the Holy Avenger,35,ANIMAL,Sorcerer,43d12+290,569.5,10d4+6,31.0,11,0,1,31.0
590,Sacred Haven,29,a dark robed figure,35,DUERGAR,Diabolist,43d12+290,569.5,10d4+6,31.0,11,0,1,31.0
625,The Rhell Forest,5,the Eldest Rhell,35,PLANT,,50d12+394,719.0,11d9+12,67.0,11,0,1,67.0
23,South Caelia Forests and Mountains,16,an armored soldier,36,HUMAN,Warrior,50d12+351,676.0,13d5+8,47.0,20,0,1,47.0
23,South Caelia Forests and Mountains,17,an armored soldier,36,HUMAN,Warrior,50d12+351,676.0,13d5+8,47.0,20,0,1,47.0
23,South Caelia Forests and Mountains,32,a silent dryad,36,NYMPH,Ranger,50d12+351,676.0,10d5+6,36.0,20,0,1,36.0
125,The Tower in the Wastes (1 of 2),16,the taskmaster,36,OTHER,Warrior,50d12+351,676.0,10d2+8,23.0,14,0,2,46.0
490,Griffin Isle,9,the toad warrior,36,HUMANOID,Warrior,50d12+351,676.0,13d5+8,47.0,14,0,1,47.0
490,Griffin Isle,11,the hermit,36,HUMAN,,50d12+351,676.0,12d5+7,43.0,12,0,1,43.0
510,Nordus,4,a vagrant traveler,36,HUMAN,Thief,50d12+351,676.0,12d5+7,43.0,20,0,1,43.0
510,Nordus,17,a common woman,36,HUMAN,,50d12+351,676.0,12d5+7,43.0,20,0,1,43.0
530,the Sunken Castle,24,the lizardess,36,HUMANOID,Sorcerer,50d12+351,676.0,10d5+7,37.0,11,0,1,37.0
23,South Caelia Forests and Mountains,34,an ancient dryad,37,NYMPH,Druid,50d12+463,788.0,9d5+6,33.0,20,0,1,33.0
160,Mystwatch,10,the shadow demon,37,DEMON,Necromancer,50d12+463,788.0,11d5+7,40.0,12,0,1,40.0
237,Drow City of Dheduu,21,Fhlarrfakk the Illithid,37,HUMANOID,Sorcerer,50d12+1463,1788.0,10d5+7,37.0,20,10,1,37.0
238,Dargentan's Lair,8,an air sprite,37,FAERIE_SEELIE,Cryomancer,50d12+463,788.0,10d5+7,37.0,20,0,1,37.0
480,The Barrow,28,a stone shadow guardian,37,HUMANOID,Warrior,50d12+463,788.0,13d5+8,47.0,20,0,2,94.0
490,Griffin Isle,14,the pirate,37,HUMAN,Mercenary,50d12+463,788.0,13d5+8,47.0,14,0,1,47.0
510,Nordus,13,a Magical Shadow,37,OTHER,,50d12+463,788.0,12d5+8,44.0,20,0,1,44.0
510,Nordus,22,a Magical Shadow,37,OTHER,,50d12+463,788.0,12d5+8,44.0,20,0,1,44.0
23,South Caelia Forests and Mountains,35,a wrinkled dryad,38,NYMPH,Druid,50d12+579,904.0,9d5+6,33.0,20,0,1,33.0
117,the Blue-Fog Trail,10,the Illithid,38,HUMANOID,,50d12+579,904.0,13d5+8,47.0,13,0,1,47.0
160,Mystwatch,6,an Officer,38,HUMAN,,50d12+579,904.0,13d5+8,47.0,13,0,1,47.0
370,Minithawkin Mines,3,Engaja,38,HUMAN,Ranger,50d12+579,904.0,13d5+8,47.0,13,0,1,47.0
370,Minithawkin Mines,4,Cirion,38,HUMAN,Cleric,50d12+579,904.0,11d5+7,40.0,12,0,1,40.0
481,Fiery Island,2,the lava beast,38,OTHER,Warrior,50d12+579,904.0,14d5+9,51.0,14,0,1,51.0
481,Fiery Island,7,the ash lord,38,DEMON,Anti-Paladin,50d12+579,904.0,14d5+9,51.0,15,0,1,51.0
481,Fiery Island,26,a doppelganger,38,GOBLIN,Warrior,50d12+579,904.0,13d5+8,47.0,13,0,1,47.0
490,Griffin Isle,17,Awura,38,NYMPH,Druid,50d12+579,904.0,9d5+6,33.0,10,0,1,33.0
490,Griffin Isle,28,the druid,38,HUMAN,Druid,50d12+579,904.0,11d5+7,40.0,12,0,1,40.0
490,Griffin Isle,29,the druid,38,HUMAN,Druid,50d12+579,904.0,11d5+7,40.0,12,0,1,40.0
530,the Sunken Castle,7,an Elite Lizard Man,38,HUMANOID,Warrior,50d12+579,904.0,14d5+9,51.0,20,0,1,51.0
530,the Sunken Castle,23,an Elite Lizard Man,38,HUMANOID,Warrior,50d12+579,904.0,14d5+9,51.0,14,0,1,51.0
580,Odaishyozen,5,"Kannon, Goddess of Mercy",38,HUMANOID,Cleric,50d12+579,904.0,11d5+7,40.0,12,0,1,40.0
23,South Caelia Forests and Mountains,36,an elder dryad,39,NYMPH,Druid,50d12+699,1024.0,9d5+6,33.0,20,0,1,33.0
324,South Caelia Highlands,10,the gypsy witch,39,HUMAN,Sorcerer,50d12+699,1024.0,11d5+7,40.0,20,10,1,40.0
490,Griffin Isle,5,the one-armed druid,39,HUMAN,Druid,50d12+699,1024.0,11d5+7,40.0,12,0,1,40.0
510,Nordus,5,Bloody,39,HUMAN,Warrior,50d12+699,1024.0,14d5+9,51.0,20,0,1,51.0
10,The Repository (I),6,a panther,40,ANIMAL,,50d12+825,1150.0,13d5+8,47.0,14,0,2,94.0
10,The Repository (I),15,a timberland hawk,40,ANIMAL,,50d12+825,1150.0,13d5+8,47.0,14,0,1,47.0
10,The Repository (I),18,a golden eagle,40,ANIMAL,,50d12+825,1150.0,13d5+8,47.0,14,0,2,94.0
10,The Repository (I),25,a spitting cobra,40,ANIMAL,,50d12+825,1150.0,13d5+8,47.0,14,0,2,94.0
23,South Caelia Forests and Mountains,14,a robed cultist,40,HUMAN,Cleric,50d12+825,1150.0,11d5+7,40.0,20,10,1,40.0
23,South Caelia Forests and Mountains,29,an ancient oak tree,40,PLANT,Druid,50d12+825,1150.0,10d5+6,36.0,20,0,2,72.0
23,South Caelia Forests and Mountains,48,a skinny stablehand,40,HUMAN,,50d12+825,1150.0,13d5+8,47.0,20,0,1,47.0
40,Layveran Labyrinth,14,a Frozen Shade,40,OTHER,,50d12+825,1150.0,13d5+8,47.0,14,0,1,47.0
103,Phoenix Feather Hot Springs,1,"Tai'ir, the Chosen of Endings",40,HUMAN,Monk,50d12+825,1150.0,13d5+8,47.0,20,0,2,94.0
103,Phoenix Feather Hot Springs,2,"Jaden, the Chosen of Journeys",40,HUMAN,Monk,50d12+825,1150.0,13d5+8,47.0,20,0,1,47.0
103,Phoenix Feather Hot Springs,3,"Kaz, the Chosen of Battles",40,HUMAN,Monk,50d12+825,1150.0,13d5+8,47.0,20,0,1,47.0
103,Phoenix Feather Hot Springs,4,"Arceroi, the Chosen of Secrets",40,HUMAN,Monk,50d12+825,1150.0,13d5+8,47.0,20,0,1,47.0
103,Phoenix Feather Hot Springs,10,Warikh,40,HUMAN,Thief,50d12+825,1150.0,13d5+8,47.0,20,0,1,47.0
103,Phoenix Feather Hot Springs,12,a swimmer,40,BARBARIAN,Mercenary,50d12+825,1150.0,14d5+10,52.0,20,0,1,52.0
117,the Blue-Fog Trail,107,a thick fog,40,OTHER,,50d12+825,1150.0,13d5+8,47.0,14,0,2,94.0
123,The Sacred Megalith,8,an ancient unicorn,40,ANIMAL,Paladin,50d12+825,1150.0,14d5+9,51.0,15,0,1,51.0
125,The Tower in the Wastes (1 of 2),13,an injured halfling,40,HALFLING,,50d12+825,1150.0,11d5+7,40.0,12,0,1,40.0
125,The Tower in the Wastes (1 of 2),18,a guardian demon,40,DEMON,Warrior,50d12+825,1150.0,14d5+10,52.0,16,0,1,52.0
160,Mystwatch,8,the storm demon,40,DEMON,Sorcerer,50d12+825,1150.0,12d5+8,44.0,13,0,1,44.0
237,Drow City of Dheduu,24,the drow swordmaster,40,DROW,Warrior,50d12+825,1150.0,13d5+8,47.0,20,0,2,94.0
237,Drow City of Dheduu,29,a drider,40,OTHER,,50d12+825,1150.0,13d5+8,47.0,20,0,2,94.0
238,Dargentan's Lair,4,the lightning beast,40,ANIMAL,,50d12+825,1150.0,13d5+8,47.0,20,0,1,47.0
238,Dargentan's Lair,9,a lantern archon,40,OTHER,Priest,50d12+825,1150.0,11d5+7,40.0,20,0,1,40.0
300,Ogakh,35,an orcish gate guard,40,ORC,Warrior,50d12+825,1150.0,14d5+9,51.0,20,0,1,51.0
300,Ogakh,36,an orcish gate guard,40,ORC,Warrior,50d12+825,1150.0,14d5+9,51.0,20,0,1,51.0
300,Ogakh,37,an orcish gate guard,40,ORC,Warrior,50d12+825,1150.0,14d5+9,51.0,20,0,1,51.0
324,South Caelia Highlands,23,a muscular stallion,40,ANIMAL,,50d12+825,1150.0,13d5+10,49.0,20,10,1,49.0
324,South Caelia Highlands,24,a stablehand,40,OTHER,Monk,50d12+825,1150.0,13d5+8,47.0,20,10,1,47.0
370,Minithawkin Mines,1,a phantom guardian,40,DEMON,Warrior,50d12+825,1150.0,14d5+10,52.0,16,0,1,52.0
370,Minithawkin Mines,2,a phantom guardian,40,DEMON,Assassin,50d12+825,1150.0,13d5+9,48.0,15,0,1,48.0
370,Minithawkin Mines,60,a phantasmic shape,40,OTHER,,50d12+825,1150.0,13d5+8,47.0,20,-10,1,47.0
470,Graveyard Surface,14,the Undead Caretaker,40,HUMAN,,50d12+825,1150.0,13d5+8,47.0,14,0,1,47.0
481,Fiery Island,9,the pasty-skinned boy,40,HUMAN,Thief,50d12+825,1150.0,13d5+8,47.0,14,0,1,47.0
481,Fiery Island,27,the rock monster,40,OTHER,,50d12+825,1150.0,13d5+8,47.0,14,0,1,47.0
490,Griffin Isle,2,Brother Crowley,40,HUMAN,Druid,50d12+825,1150.0,11d5+7,40.0,12,0,1,40.0
490,Griffin Isle,42,a druidess,40,HUMAN,Druid,50d12+825,1150.0,11d5+7,40.0,12,0,1,40.0
502,The Bayou,8,a quiet ranger,40,HUMAN,Ranger,50d12+825,1150.0,13d5+8,47.0,20,0,1,47.0
511,The Long Road to Nordus,2,a bile shaman,40,HUMANOID,Illusionist,50d12+825,1150.0,11d5+7,40.0,12,0,1,40.0
530,the Sunken Castle,13,a male statue,40,OTHER,,50d12+825,1150.0,13d5+8,47.0,20,0,1,47.0
530,the Sunken Castle,15,a female statue,40,OTHER,,50d12+825,1150.0,13d5+8,47.0,20,0,1,47.0
530,the Sunken Castle,16,a female statue,40,OTHER,,50d12+825,1150.0,13d5+8,47.0,20,0,1,47.0
